TYPE;TRANSFORM;SOLVER;INSTANCE_FILE;MAX_RANK;MAX_SEAT;OBJ_TYPE;SEED;NB_PROBLEMS;NB_SCENARIOS;NB_TEST_SCENARIOS;LB_1;UB_1;GAP_1;NB_BNB_1;STATUS;LB;UB;GAP;TIME;TIME_LB;TIME_EVAL;NB_BNB;VAR_NB_BNB;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_NOT_OPT;VAL_STOCH_NON_STRAT;VAR_STOCH_NON_STRAT;TIME_STOCH_NON_STRAT;AVG_RANK_1_NON_STRAT;AVG_RANK_2_NON_STRAT;AVG_RANK_3_NON_STRAT;NB_ENTER_NON_STRAT;NB_IMPROV_NON_STRAT;VAL_STOCH_SIMPLE;VAR_STOCH_SIMPLE;TIME_STOCH_SIMPLE;AVG_RANK_1_SIMPLE;AVG_RANK_2_SIMPLE;AVG_RANK_3_SIMPLE;NB_ENTER_STRAT_SIMPLE;NB_IMPROV_STRAT_SIMPLE;VAL_STOCH_STRAT;VAR_STOCH_STRAT;TIME_STOCH_STRAT;AVG_RANK_1_STRAT;AVG_RANK_2_STRAT;AVG_RANK_3_STRAT;NB_ENTER_STRAT;NB_IMPROV_STRAT;
Stochastic;Non Strategic;Simulated Annealing;../data/instances/20bts_20schools500students100extracapa4000seed.txt;2;30;improv;0;1;100;5000;0.000000;561.000000;1.000000;0.000000;2;0.000000;561.683800;1.000000;755.000000;735.000000;6.000000;0.000000;0.000000;0.000000;562.056537;562.056537;0.000000;0.051656;0.051656;0;561.683800;0.051656;6.000000;444.330200;49.655800;6.014000;13.583600;36.379800;676.793000;0.066925;45.000000;356.666000;109.875000;33.459000;16.914800;23.528400;629.977200;0.137919;70.000000;376.846400;116.330000;6.823600;12.128000;53.895000;
