TYPE;TRANSFORM;SOLVER;INSTANCE_FILE;MAX_RANK;MAX_SEAT;OBJ_TYPE;SEED;NB_PROBLEMS;NB_SCENARIOS;NB_TEST_SCENARIOS;STATUS;LB;UB;GAP;TIME;NB_BNB;VAL_STOCH_STRAT;VAR_STOCH_STRAT;TIME_STOCH_STRAT;AVG_RANK_1_STRAT;AVG_RANK_2_STRAT;AVG_RANK_3_STRAT;AVG_RANK_4_STRAT;AVG_RANK_5_STRAT;NB_ENTER_STRAT;NB_IMPROV_STRAT;
Deterministic;Strategic Compact;Local Search;../data/instances/20bts_60schools1000students100extracapa2000seed.txt;4;30;improv;0;1;1;5000;2;0.000000;1781.000000;1.000000;1314.000000;0.000000;1431.805800;1.008850;178.000000;684.255400;223.307000;68.865800;23.520000;0.051800;1.698600;307.174800;
