TYPE;TRANSFORM;SOLVER;INSTANCE_FILE;MAX_RANK;MAX_SEAT;OBJ_TYPE;SEED;NB_PROBLEMS;NB_SCENARIOS;NB_TEST_SCENARIOS;LB_1;UB_1;GAP_1;NB_BNB_1;STATUS;LB;UB;GAP;TIME;TIME_LB;TIME_EVAL;NB_BNB;VAR_NB_BNB;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_NOT_OPT;VAL_STOCH_NON_STRAT;VAR_STOCH_NON_STRAT;TIME_STOCH_NON_STRAT;AVG_RANK_1_NON_STRAT;AVG_RANK_2_NON_STRAT;AVG_RANK_3_NON_STRAT;AVG_RANK_4_NON_STRAT;AVG_RANK_5_NON_STRAT;NB_ENTER_NON_STRAT;NB_IMPROV_NON_STRAT;VAL_STOCH_SIMPLE;VAR_STOCH_SIMPLE;TIME_STOCH_SIMPLE;AVG_RANK_1_SIMPLE;AVG_RANK_2_SIMPLE;AVG_RANK_3_SIMPLE;AVG_RANK_4_SIMPLE;AVG_RANK_5_SIMPLE;NB_ENTER_STRAT_SIMPLE;NB_IMPROV_STRAT_SIMPLE;VAL_STOCH_STRAT;VAR_STOCH_STRAT;TIME_STOCH_STRAT;AVG_RANK_1_STRAT;AVG_RANK_2_STRAT;AVG_RANK_3_STRAT;AVG_RANK_4_STRAT;AVG_RANK_5_STRAT;NB_ENTER_STRAT;NB_IMPROV_STRAT;
Stochastic;Non Strategic;Local Search;../data/instances/20bts_60schools1000students100extracapa3000seed.txt;4;5;improv;0;1;100;5000;0.000000;1552.960000;1.000000;0.000000;2;0.000000;1549.464800;1.000000;1487.000000;1356.000000;47.000000;0.000000;0.000000;0.000000;1550.691540;1550.691540;0.000000;0.559522;0.559522;0;1549.464800;0.559522;47.000000;641.375200;230.253000;82.372000;29.531400;16.468400;2.675400;18.644600;1739.098000;0.461114;321.000000;558.103000;253.323400;110.526200;47.467400;30.580000;2.534000;12.737200;1643.024000;1.593224;867.000000;581.192600;252.908200;110.631000;52.219000;3.049200;2.048200;56.174000;
