TYPE;TRANSFORM;SOLVER;INSTANCE_FILE;MAX_RANK;MAX_SEAT;OBJ_TYPE;SEED;NB_PROBLEMS;NB_SCENARIOS;NB_TEST_SCENARIOS;STATUS;LB;UB;GAP;TIME;NB_BNB;VAL_STOCH_STRAT;VAR_STOCH_STRAT;TIME_STOCH_STRAT;AVG_RANK_1_STRAT;AVG_RANK_2_STRAT;AVG_RANK_3_STRAT;AVG_RANK_4_STRAT;NB_ENTER_STRAT;NB_IMPROV_STRAT;
Deterministic;Strategic Compact;Simulated Annealing;../data/instances/20bts_20schools1000students100extracapa3000seed.txt;3;45;improv;0;1;1;5000;2;0.000000;1154.000000;1.000000;59.000000;0.000000;1243.711800;0.478904;69.000000;792.571400;171.213600;36.146800;0.068200;1.579600;190.569800;
