TYPE;TRANSFORM;SOLVER;INSTANCE_FILE;MAX_RANK;MAX_SEAT;OBJ_TYPE;SEED;NB_PROBLEMS;NB_SCENARIOS;NB_TEST_SCENARIOS;LB_1;UB_1;GAP_1;NB_BNB_1;STATUS;LB;UB;GAP;TIME;TIME_LB;TIME_EVAL;NB_BNB;VAR_NB_BNB;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_NOT_OPT;VAL_STOCH_STRAT;VAR_STOCH_STRAT;TIME_STOCH_STRAT;AVG_RANK_1_STRAT;AVG_RANK_2_STRAT;AVG_RANK_3_STRAT;AVG_RANK_4_STRAT;NB_ENTER_STRAT;NB_IMPROV_STRAT;
Stochastic;Strategic Compact;Local Search;../data/instances/20bts_40schools1000students100extracapa3000seed.txt;3;60;improv;0;1;100;5000;0.000000;1219.640000;1.000000;0.000000;4;0.000000;1219.010600;1.000000;29047.000000;28866.000000;17.000000;0.000000;0.000000;0.000000;1220.013550;1220.013550;0.000000;0.373999;0.373999;1;1219.010600;0.373999;17.000000;811.816600;157.375600;30.788400;0.019400;4.135600;219.802400;
