TYPE;TRANSFORM;SOLVER;INSTANCE_FILE;MAX_RANK;MAX_SEAT;OBJ_TYPE;SEED;NB_PROBLEMS;NB_SCENARIOS;NB_TEST_SCENARIOS;LB_1;UB_1;GAP_1;NB_BNB_1;STATUS;LB;UB;GAP;TIME;TIME_LB;TIME_EVAL;NB_BNB;VAR_NB_BNB;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_NOT_OPT;VAL_STOCH_STRAT;VAR_STOCH_STRAT;TIME_STOCH_STRAT;AVG_RANK_1_STRAT;AVG_RANK_2_STRAT;AVG_RANK_3_STRAT;NB_ENTER_STRAT;NB_IMPROV_STRAT;
Stochastic;Strategic Compact;Local Search;../data/instances/20bts_60schools1000students100extracapa4000seed.txt;2;5;improv;0;1;100;5000;0.000000;1485.970000;1.000000;0.000000;2;0.000000;1490.987400;1.000000;1307.000000;1169.000000;24.000000;0.000000;0.000000;0.000000;1491.682860;1491.682860;0.000000;0.179828;0.179828;0;1490.987400;0.179828;24.000000;575.020200;358.972200;66.007600;21.962400;38.900400;
