TYPE;TRANSFORM;SOLVER;INSTANCE_FILE;MAX_RANK;MAX_SEAT;OBJ_TYPE;SEED;NB_PROBLEMS;NB_SCENARIOS;NB_TEST_SCENARIOS;LB_1;UB_1;GAP_1;NB_BNB_1;STATUS;LB;UB;GAP;TIME;TIME_LB;TIME_EVAL;NB_BNB;VAR_NB_BNB;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_NOT_OPT;VAL_STOCH_NON_STRAT;VAR_STOCH_NON_STRAT;TIME_STOCH_NON_STRAT;AVG_RANK_1_NON_STRAT;AVG_RANK_2_NON_STRAT;AVG_RANK_3_NON_STRAT;NB_ENTER_NON_STRAT;NB_IMPROV_NON_STRAT;VAL_STOCH_SIMPLE;VAR_STOCH_SIMPLE;TIME_STOCH_SIMPLE;AVG_RANK_1_SIMPLE;AVG_RANK_2_SIMPLE;AVG_RANK_3_SIMPLE;NB_ENTER_STRAT_SIMPLE;NB_IMPROV_STRAT_SIMPLE;VAL_STOCH_STRAT;VAR_STOCH_STRAT;TIME_STOCH_STRAT;AVG_RANK_1_STRAT;AVG_RANK_2_STRAT;AVG_RANK_3_STRAT;NB_ENTER_STRAT;NB_IMPROV_STRAT;
Stochastic;Non Strategic;ASG heuristic;../data/instances/20bts_40schools1000students100extracapa0seed.txt;2;5;improv;0;1;100;5000;1191.810000;1261.710000;0.055401;1.000000;2;1191.810000;1262.026600;0.055638;52.000000;2.000000;19.000000;1.000000;0.000000;1191.810000;1262.610609;70.800609;0.000000;0.126809;0.126809;0;1262.026600;0.126809;19.000000;784.146000;169.681400;46.172600;3.309000;5.905600;1374.810400;0.111628;175.000000;707.767600;209.654400;82.578000;2.368600;3.341000;1360.206600;0.217154;274.000000;669.807800;300.177800;30.014400;2.988400;13.403000;
