TYPE;TRANSFORM;SOLVER;INSTANCE_FILE;MAX_RANK;MAX_SEAT;OBJ_TYPE;SEED;NB_PROBLEMS;NB_SCENARIOS;NB_TEST_SCENARIOS;LB_1;UB_1;GAP_1;NB_BNB_1;STATUS;LB;UB;GAP;TIME;TIME_LB;TIME_EVAL;NB_BNB;VAR_NB_BNB;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_NOT_OPT;VAL_STOCH_SIMPLE;VAR_STOCH_SIMPLE;TIME_STOCH_SIMPLE;AVG_RANK_1_SIMPLE;AVG_RANK_2_SIMPLE;AVG_RANK_3_SIMPLE;AVG_RANK_4_SIMPLE;NB_ENTER_STRAT_SIMPLE;NB_IMPROV_STRAT_SIMPLE;VAL_STOCH_STRAT;VAR_STOCH_STRAT;TIME_STOCH_STRAT;AVG_RANK_1_STRAT;AVG_RANK_2_STRAT;AVG_RANK_3_STRAT;AVG_RANK_4_STRAT;NB_ENTER_STRAT;NB_IMPROV_STRAT;
Stochastic;Strategic Simple;Cutoff Score;../data/instances/20bts_6schools50students100extracapa2000seed.txt;3;10;improv;0;1;50;5000;52.160000;53.320000;0.021755;9.000000;4;52.160000;53.774800;0.030029;28803.000000;28801.000000;0.000000;9.000000;0.000000;52.160000;53.845474;1.685474;0.000000;0.001857;0.001857;1;53.774800;0.001857;0.000000;46.455000;3.325200;0.209800;0.010000;1.124400;9.845600;55.362200;0.003005;1.000000;45.012800;4.619800;0.359800;0.007600;1.143600;12.142800;
