TYPE;TRANSFORM;SOLVER;INSTANCE_FILE;MAX_RANK;MAX_SEAT;OBJ_TYPE;SEED;NB_PROBLEMS;NB_SCENARIOS;NB_TEST_SCENARIOS;LB_1;UB_1;GAP_1;NB_BNB_1;STATUS;LB;UB;GAP;TIME;TIME_LB;TIME_EVAL;NB_BNB;VAR_NB_BNB;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_NOT_OPT;VAL_STOCH_STRAT;VAR_STOCH_STRAT;TIME_STOCH_STRAT;AVG_RANK_1_STRAT;AVG_RANK_2_STRAT;AVG_RANK_3_STRAT;NB_ENTER_STRAT;NB_IMPROV_STRAT;
Stochastic;Strategic Compact;Simulated Annealing;../data/instances/20bts_40schools1000students100extracapa2000seed.txt;2;5;improv;0;1;100;5000;0.000000;1389.270000;1.000000;0.000000;2;0.000000;1388.488200;1.000000;4311.000000;4191.000000;24.000000;0.000000;0.000000;0.000000;1389.214009;1389.214009;0.000000;0.195865;0.195865;0;1388.488200;0.195865;24.000000;646.984600;317.542600;35.472800;8.361600;17.950200;
