TYPE;TRANSFORM;SOLVER;INSTANCE_FILE;MAX_RANK;MAX_SEAT;OBJ_TYPE;SEED;NB_PROBLEMS;NB_SCENARIOS;NB_TEST_SCENARIOS;LB_1;UB_1;GAP_1;NB_BNB_1;STATUS;LB;UB;GAP;TIME;TIME_LB;TIME_EVAL;NB_BNB;VAR_NB_BNB;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_NOT_OPT;VAL_STOCH_STRAT;VAR_STOCH_STRAT;TIME_STOCH_STRAT;AVG_RANK_1_STRAT;AVG_RANK_2_STRAT;AVG_RANK_3_STRAT;AVG_RANK_4_STRAT;NB_ENTER_STRAT;NB_IMPROV_STRAT;
Stochastic;Strategic Compact;Simulated Annealing;../data/instances/20bts_60schools1000students100extracapa4000seed.txt;3;1;improv;0;1;100;5000;0.000000;1712.240000;1.000000;0.000000;2;0.000000;1715.240400;1.000000;5678.000000;5519.000000;35.000000;0.000000;0.000000;0.000000;1716.542421;1716.542421;0.000000;0.630302;0.630302;0;1715.240400;0.630302;35.000000;518.054400;264.895600;200.805200;16.244800;2.919200;18.831200;
