TYPE;TRANSFORM;SOLVER;INSTANCE_FILE;MAX_RANK;MAX_SEAT;OBJ_TYPE;SEED;NB_PROBLEMS;NB_SCENARIOS;NB_TEST_SCENARIOS;LB_1;UB_1;GAP_1;NB_BNB_1;STATUS;LB;UB;GAP;TIME;TIME_LB;TIME_EVAL;NB_BNB;VAR_NB_BNB;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_NOT_OPT;VAL_STOCH_STRAT;VAR_STOCH_STRAT;TIME_STOCH_STRAT;AVG_RANK_1_STRAT;AVG_RANK_2_STRAT;AVG_RANK_3_STRAT;AVG_RANK_4_STRAT;AVG_RANK_5_STRAT;NB_ENTER_STRAT;NB_IMPROV_STRAT;
Stochastic;Strategic Compact;Simulated Annealing;../data/instances/20bts_40schools500students100extracapa4000seed.txt;4;15;improv;0;1;100;5000;0.000000;734.100000;1.000000;0.000000;2;0.000000;744.061200;1.000000;4084.000000;3963.000000;12.000000;0.000000;0.000000;0.000000;745.299692;745.299692;0.000000;0.570294;0.570294;0;744.061200;0.570294;12.000000;327.319800;117.067000;40.096800;15.265000;0.251400;2.971800;136.000600;
