TYPE;TRANSFORM;SOLVER;INSTANCE_FILE;MAX_RANK;MAX_SEAT;OBJ_TYPE;SEED;NB_PROBLEMS;NB_SCENARIOS;NB_TEST_SCENARIOS;LB_1;UB_1;GAP_1;NB_BNB_1;STATUS;LB;UB;GAP;TIME;TIME_LB;TIME_EVAL;NB_BNB;VAR_NB_BNB;STAT_LB;STAT_UB;STAT_GAP;VAR_LB;VAR_UB;VAR_GAP;NB_NOT_OPT;VAL_STOCH_STRAT;VAR_STOCH_STRAT;TIME_STOCH_STRAT;AVG_RANK_1_STRAT;AVG_RANK_2_STRAT;AVG_RANK_3_STRAT;AVG_RANK_4_STRAT;NB_ENTER_STRAT;NB_IMPROV_STRAT;
Stochastic;Strategic Compact;Simulated Annealing;../data/instances/20bts_20schools500students100extracapa1000seed.txt;3;15;improv;0;1;100;5000;0.000000;614.040000;1.000000;0.000000;2;0.000000;612.290800;1.000000;1877.000000;1818.000000;9.000000;0.000000;0.000000;0.000000;613.056468;613.056468;0.000000;0.217968;0.217968;0;612.290800;0.217968;9.000000;403.591000;80.584600;15.767000;0.057400;1.436400;104.593600;
